itemId,category,name,brandName,price,averageRating,totalReviews,retrievedDate
346370247,beli-harddisk-eksternal,[GRATIS ONGKIR] Samsung 43 inch NU7100 UHD 4K Smart Slim TV (2018),Samsung,5835600,3,21,02/10/2019
346370248,beli-harddisk-eksternal,[GRATIS ONGKIR] Samsung Full HD TV 40 inch (Model 40N5000),Samsung,3448000,4,218,02/10/2019
346370251,beli-harddisk-eksternal,[GRATIS ONGKIR] LG 43 inch Ultra HD TV - webOS 3.5 43UK6300PTE,LG,5835500,4,26,02/10/2019
346370253,beli-harddisk-eksternal,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",Samsung,2529000,4,1155,02/10/2019
346507592,beli-harddisk-eksternal,Disket/Diskette Floppy Disk Maxell MF2HD Formatted IBM,Multi,70000,4,2,02/10/2019
346507596,beli-harddisk-eksternal,Disket/Diskette Floppy Disk Verbatim Formated IBM Single Pack,Multi,60000,3,3,02/10/2019
346507598,beli-harddisk-eksternal,Disket / Diskette Floppy Disk Murah,Multi,13000,3,1,02/10/2019
346533934,beli-harddisk-eksternal,Toshiba Canvio Basics 2TB - HDD / HD / Hardisk Eksternal - Black GRATIS Pouch Harddisk Ext + Iring Smartphone + Kabel Casan Android & Card Reader MicroSD,Toshiba,1065000,4,1,02/10/2019
346537149,beli-harddisk-eksternal,Acer Aspire 3 A315-41-R97J Notebook - Black [15.6 Inch/AMD Ryzen 5 2500U/Radeon Vega 8/8GB/1TB/Windows 10],Acer,7599000,4,3,02/10/2019
346640767,beli-harddisk-eksternal,SELALU ADA - Casing Hardisk Ekternal 2.5 Sata / Case HDD 2.5 External,SelaluAda,42500,4,93,02/10/2019
346658391,beli-harddisk-eksternal,OTG Kabel / OTG Cable Connection Kit Micro Usb,E-link,5800,4,2,02/10/2019
346892870,beli-harddisk-eksternal,"BANDO TV LED UKURAN 39""/42""/43"" / BANDANA LED/LCD",boneka_nizza,60000,4,26,02/10/2019
348314600,beli-harddisk-eksternal,2.5in USB3.0 Kotak SATA 3 TB HDD Harddrive SSD Casing Pelindung Eksternal untuk PC - Internasional,No Brand,55000,4,10,02/10/2019
3485369,beli-harddisk-eksternal,Sandisk USB Flashdisk Cruzer Edge 8GB CZ51,SanDisk,110000,5,3,02/10/2019
348599956,beli-harddisk-eksternal,【Free Pengiriman + Super Deal + Terbatas Offer】32gb USB 2.0 Memori Kilat Berputar Stick Penyimpanan Flashdisk U Disk untuk OTG Telepon PC,No Brand,71000,5,2,02/10/2019
348626025,beli-harddisk-eksternal,Putar 32 GB 32G USB 2.0 Flash Stik Memori Drive Penyimpanan U Disk untuk OTG Telepon PC Hitam-Intl,No Brand,46000,5,4,02/10/2019
348785151,beli-harddisk-eksternal,TV Tuner Gadmei 5821 New.Converter AV to VGA untuk Monitor CRT.LCD.LED,Gadmei,230000,4,12,02/10/2019
348855931,beli-harddisk-eksternal,YBC 16/32/64 GB U Tipe-C 3 In 1 OTG Flash Drive Mini Memori Flashdisk -Intl,China OEM,169000,5,3,02/10/2019
348881908,beli-harddisk-eksternal,Seagate Backup Plus Slim 1TB - Eksternal HDD - HD - Hardisk External 2.5 Usb 3.0 + Gratis Pouch Harddisk + Usb Otg Reader + Usb Hub 4Port + Botol Minum Free Pouch ,Seagate,775000,5,17,02/10/2019
348884402,beli-harddisk-eksternal,Seagate Backup Plus Slim 2TB - HDD - HD - Hardisk External 2.5 + GRATIS Flashdisk 16Gb Toshiba + Iring Stand  Hp + Pouch Harddisk ,Seagate,1099000,5,6,02/10/2019
351029831,beli-harddisk-eksternal,"ASUS TUF Gaming FX505DU-R7666T - Ryzen 7-3750H - 8GB - 512GB SSD - NVidia GTX1660Ti-6GB - 15.6"" FHD - Win10 Home - Gold Steel - ESEL",Asus,15949000,5,1,02/10/2019
351496389,beli-harddisk-eksternal,Flashdisk Samsung 32GB OTG FLASH DRIVE Free Noosy CNN + Kabel OTG + Hansfree Music Angel,BMstore,47000,3,23,02/10/2019
351661902,beli-harddisk-eksternal,ADATA UV230 - Flashdisk USB2.0 32GB,Adata,61000,4,30,02/10/2019
351685693,beli-harddisk-eksternal,Adata UV220 USB2.0 - 32GB,Adata,61000,5,3,02/10/2019
351689188,beli-harddisk-eksternal,Adata UV220 USB2.0 - 16GB,Adata,51000,5,6,02/10/2019
351698260,beli-harddisk-eksternal,ADATA UV230 - Flashdisk USB2.0 16GB,Adata,51000,4,18,02/10/2019
351710117,beli-harddisk-eksternal,Adata UV220 USB2.0 - 32GB,Adata,61000,5,1,02/10/2019
351713656,beli-harddisk-eksternal,ADATA UV230 - Flashdisk USB2.0 16GB,Adata,51000,5,1,02/10/2019
351877508,beli-harddisk-eksternal, Transcend Harddisk External 1TB Storejet 25H3 / H3B HDD / HD / Hardisk External Antishock - GRATIS Softcase Harddisk + Iring + Botol Minum,Transcend,869000,5,1,02/10/2019
351915368,beli-harddisk-eksternal,Philips 24PHA4003 Slim LED Tv - 24 Inch usb movie garansi resmi,Philips,1490000,4,16,02/10/2019
353002976,beli-harddisk-eksternal,"LG HD Ready Digital LED TV Dolby Audio USB Movie 32"" - 32LK500D - Khusus JABODETABEK",LG,1927000,5,7,02/10/2019
353525337,beli-harddisk-eksternal,Rimas USB Worldwide Internet Radio & TV Player - USB TV & Radio Internet / HItam Berkualitas Bergaransi ,Lainnya,95550,5,1,02/10/2019
3535738,beli-harddisk-eksternal,SanDisk Ultra USB 3.0 16GB USB FlashDisk FlasDisk Flash Disk Flas Disk,SanDisk,58000,5,2,02/10/2019
3535739,beli-harddisk-eksternal,SanDisk Ultra USB 3.0 32GB USB FlashDisk FlasDisk Flash Disk Flas Disk,SanDisk,74000,5,1,02/10/2019
3535740,beli-harddisk-eksternal,SanDisk Ultra USB 3.0 64GB USB FlashDisk FlasDisk Flash Disk Flas Disk,SanDisk,127000,5,2,02/10/2019
353597771,beli-harddisk-eksternal,SanDisk USB 3.0 Ultra Dual USB Drive OTG 128GB,SanDisk,290000,4,3,02/10/2019
353599633,beli-harddisk-eksternal,SanDisk USB 3.0 Ultra Dual USB Drive OTG 16GB,SanDisk,78000,4,146,02/10/2019
353599949,beli-harddisk-eksternal,SanDisk OTG 128GB m3.0 USB 3.0 Ultra Dual USB Drive,SanDisk,290000,4,6,02/10/2019
353602312,beli-harddisk-eksternal,SanDisk OTG 64GB USB 3.0 Ultra Dual USB Drive,SanDisk,150000,4,31,02/10/2019
353602812,beli-harddisk-eksternal,SanDisk OTG 64GB m3.0 USB 3.0 Ultra Dual USB Drive,SanDisk,150000,4,83,02/10/2019
353603311,beli-harddisk-eksternal,SanDisk USB 3.0 Ultra Dual USB Drive OTG 32GB,SanDisk,98000,4,125,02/10/2019
353608362,beli-harddisk-eksternal,Samsung LED TV 32  - 32N4003 - HITAM,Samsung,1889000,5,1,02/10/2019
353608604,beli-harddisk-eksternal,SanDisk OTG 32GB m3.0 USB 3.0 Ultra Dual USB Drive,SanDisk,92000,4,249,02/10/2019
353617736,beli-harddisk-eksternal,【Crystalawaking】Ultra Tipis 2.5in USB3.0 SSD SATA HDD Sarung Perangkat Keras Aluminium Kandang Box-Intl,VAKIND,71000,5,2,02/10/2019
353622223,beli-harddisk-eksternal,SanDisk OTG 16GB m3.0 USB 3.0 Ultra Dual USB Drive,SanDisk,78000,4,93,02/10/2019
353675500,beli-harddisk-eksternal,Panasonic HD LED TV 32  – TH-32G302G – Hitam,Panasonic,1799000,4,42,02/10/2019
353685584,beli-harddisk-eksternal,Polytron PLD-20D9501 LED TV [20 Inch/BAZZOKE] Garansi 5 tahun garansi resmi,Polytron,1280000,4,20,02/10/2019
353690860,beli-harddisk-eksternal,POLYTRON PLD24D9501 TV LED [24 Inch] GARANSI 5 TAHUN garansi resmi,Polytron,1520000,4,13,02/10/2019
3536913,beli-harddisk-eksternal,128 MB Waterproof Putar USB 2.0 Flash Drive Penyimpanan Memori Tetap Silver,China OEM,51000,5,3,02/10/2019
353701319,beli-harddisk-eksternal,Polytron 22D1150 TV LED - Black garansi resmi,Polytron,1380000,5,1,02/10/2019
353720907,beli-harddisk-eksternal,AnyCast Miracast 1080P M2 Plus Wifi HDMI Dongle Tampilan Receiver DLNA TV ORIGINAL,Anycast,225000,3,3,02/10/2019
3537360,beli-harddisk-eksternal,"6.35 cm 8.89 cm SATA USB 3.0 horizontal HDD harddisk cakram dock
lampiran- intl",China OEM,229000,4,1,02/10/2019
3537531,beli-harddisk-eksternal,BESTRUNNER Memori Stik USB Flashdisk 256 MB Silver,China OEM,54000,3,1,02/10/2019
3537537,beli-harddisk-eksternal,BESTRUNNER Memori Stik USB Flashdisk 256 MB Biru,China OEM,53000,5,1,02/10/2019
3537540,beli-harddisk-eksternal,BESTRUNNER Memori Stik USB Flashdisk 256 MB Hitam-Intl,China OEM,62000,5,1,02/10/2019
3537552,beli-harddisk-eksternal,BESTRUNNER 64 MB USB 2.0 Terang Flash Memori Perangkat Penyimpanan Tongkat Pena Berkendara Jempol Emas-Internasional,China OEM,41000,5,1,02/10/2019
3537561,beli-harddisk-eksternal,BESTRUNNER 64 MB USB 2.0 Flash Memory Tetap Cerah Pena Drive Penyimpanan Perangkat Jempol Merah,China OEM,41000,5,1,02/10/2019
354068449,beli-harddisk-eksternal,Sandisk OTG 16GB USB Type-C USB 3.1 Ultra Dual Drive,SanDisk,89000,4,41,02/10/2019
354079135,beli-harddisk-eksternal,Sandisk OTG 64GB USB Type-C USB 3.1 Ultra Dual Drive,SanDisk,174000,4,58,02/10/2019
354079192,beli-harddisk-eksternal,Sandisk OTG 128GB USB Type-C USB 3.1 Ultra Dual Drive,SanDisk,295000,5,12,02/10/2019
354084723,beli-harddisk-eksternal,Sandisk OTG 32GB USB Type-C USB 3.1 Ultra Dual Drive,SanDisk,115000,4,145,02/10/2019
354093850,beli-harddisk-eksternal,SanDisk OTG 64GB m3.0 USB 3.0 Ultra Dual USB Drive Gold,SanDisk,150000,4,111,02/10/2019
354094114,beli-harddisk-eksternal,SanDisk OTG 32GB m3.0 USB 3.0 Ultra Dual USB Drive Gold,SanDisk,95000,4,142,02/10/2019
354115805,beli-harddisk-eksternal,SanDisk Ultra Flair USB 3.0 150MB/s Flashdisk CZ73 64GB,SanDisk,145000,4,21,02/10/2019
354115963,beli-harddisk-eksternal,SanDisk Cruzer Blade 32GB CZ50 Flashdisk,SanDisk,69000,4,505,02/10/2019
354131436,beli-harddisk-eksternal,SanDisk Cruzer Blade 8GB CZ50 Flashdisk,SanDisk,48000,4,45,02/10/2019
354134179,beli-harddisk-eksternal,SanDisk Ultra Flair USB 3.0 150MB/s Flashdisk CZ73 32GB,SanDisk,89000,4,70,02/10/2019
354135263,beli-harddisk-eksternal,SanDisk Cruzer Blade 16GB CZ50 Flashdisk,SanDisk,50400,4,451,02/10/2019
354139004,beli-harddisk-eksternal,SanDisk Ultra Flair USB 3.0 130MB/s Flashdisk CZ73 16GB,SanDisk,65000,4,65,02/10/2019
354144283,beli-harddisk-eksternal,SanDisk Cruzer Blade 64GB CZ50 Flashdisk,SanDisk,115000,4,169,02/10/2019
354648643,beli-harddisk-eksternal,Flashdisk USB Thosiba 64GB,No Brand,45000,4,3,02/10/2019
3546914,beli-harddisk-eksternal,USB 4 Channel 5.1 Eksternal Optical Audio Sound Card Adapter untuk Laptop Notebook,China OEM,164000,4,3,02/10/2019
355050145,beli-harddisk-eksternal,"Lenovo Ideapad 130-15AST I AMD A4-9125 I 500GB HDD I 4GB DDR4 I AMD Radeon R3 I 15,6 HD LEDI DVDRW I DOS",Lenovo,3490100,4,2,02/10/2019
355183967,beli-harddisk-eksternal,"NYK Casing Hardisk External HDD Case 2.5"" USB 3.0 - NYK-CS25UB3SASE",NYK,72000,4,17,02/10/2019
355202897,beli-harddisk-eksternal,OTG Connect Kit Kabel OTG for Android - Hitam,Universal,18500,3,1,02/10/2019
355682501,beli-harddisk-eksternal,NDR-Store Flashdisk USB Flash Drive Toshiba 32 GB 99% Original,No Brand,27500,3,13,02/10/2019
355693287,beli-harddisk-eksternal,NDR-Store Flashdisk Toshiba USB Flash Drive 16 GB 99% Original,No Brand,20000,3,3,02/10/2019
355898934,beli-harddisk-eksternal,VR24-Power Flashdisk USB Flash Drive Toshiba 32 GB Putih Bonus Handsfree,No Brand,29900,4,5,02/10/2019
355915389,beli-harddisk-eksternal,VR24-Power Flashdisk USB Flash Drive Toshiba 16 GB Putih Bonus Kabel Data ,No Brand,25000,3,2,02/10/2019
355934413,beli-harddisk-eksternal,VR24-Power Flashdisk USB Flash Drive Toshiba 8 GB Putih BONUS Handsfree,No Brand,25000,4,5,02/10/2019
356289831,beli-harddisk-eksternal,Harddisk Eksternal Transcend 1TB StoreJet 25M3 army,Transcend,810000,5,1,02/10/2019
3565389,beli-harddisk-eksternal,Western Digital Hardisk Pasport New Ultra 2TB 3.0 - Biru + Gratis Pouch + Memo + Pen,WD,1350000,5,1,02/10/2019
3565865,beli-harddisk-eksternal,"Acer Z1402-308T - 14"" - Intel Core i3-5005U 1.7GHz - RAM2GB DDR3  - Hitam",Acer,4777000,4,4,02/10/2019
356759487,beli-harddisk-eksternal,Flashdisk + OTG Samsung 4gb,No Brand,35000,1,1,02/10/2019
356763380,beli-harddisk-eksternal,FlashDisk + OTG Samsung 16gb,No Brand,45000,2,1,02/10/2019
356773050,beli-harddisk-eksternal,FlashDisk + OTG Samsung 32gb,No Brand,50000,5,1,02/10/2019
356791479,beli-harddisk-eksternal,Flashdisk Toshiba 4 GB KW mirip Ori 99% 4GB (Mohon Pahami Deskripsi dengan Baik),No Brand,19800,4,10,02/10/2019
356809616,beli-harddisk-eksternal,Flashdisk Kingstone 16gb,No Brand,40000,1,1,02/10/2019
356819582,beli-harddisk-eksternal,Flashdisk Kingstone 64gb,No Brand,45000,2,8,02/10/2019
356819657,beli-harddisk-eksternal,Flashdisk Kingstone 32gb,No Brand,43000,2,3,02/10/2019
356831901,beli-harddisk-eksternal,FlashDisk Kingstone DTSE9 8GB Original,No Brand,40000,2,3,02/10/2019
356857847,beli-harddisk-eksternal,Orico 2139U3 harddisk enclosure casing hardisk USB 3.0,Orico,71500,4,17,02/10/2019
356968902,beli-harddisk-eksternal,Samsung Full HD TV - 43  – 43N5003 – JABODETABEK,Samsung,3299000,4,5,02/10/2019
357007953,beli-harddisk-eksternal,ASUS ZenBook UX430UN - Intel Core i7 8550U-RAM 16GB-512GB SSD-nVidia MX150 2GB-14inch FHD-Windows 10 - Grey,Asus,14870000,5,1,02/10/2019
357431547,beli-harddisk-eksternal,VR24-Power Flashdisk USB Flash Drive Kingstone 16 GB DT101 Warna Random Free Handsfree,No Brand,30000,4,245,02/10/2019
357460605,beli-harddisk-eksternal,TV LED OLED DLED QLED IKEDO LT-14M1 FULL HD DISPLAY MURAH TERBARU,Ikedo,670000,5,1,02/10/2019
357471378,beli-harddisk-eksternal,NDR-Store Flash Drive Flash Disk King-Stone 16Gb,Kingston,30000,2,5,02/10/2019
357581978,beli-harddisk-eksternal,Tv Led JUC 21 Inch USB,JUC,1050000,4,1,02/10/2019
357643502,beli-harddisk-eksternal,"LG HD Ready Digital Monitor/LED TV 28"" - 28TK430 - Khusus JABODETABEK",LG,1899000,4,2,02/10/2019
357718465,beli-harddisk-eksternal,HP 14-cm0078AU Silver-AMD Ryzen 5 2500U-4GB-128GB-1TB-RX VEGA 8-Win10,HP,7025000,5,1,02/10/2019
357982485,beli-harddisk-eksternal,"Seagate Expansion Portable Drive 500GB 2.5"" USB 3.0 HDD/ Hardisk/ Harddisk External/ Hard Drive",Seagate,800000,3,5,02/10/2019
358036054,beli-harddisk-eksternal,Promo Case harddisk Hard Case Shockproof Tas Hardisk / Powerbank Tahan Banting for External HDD 2.5 inch Pouch Bag Tahan Banting - Hitam + GRATIS Botol Minum Bonus Pouch +  Kabel Casan Micro,Trend's,45000,4,15,02/10/2019
358041149,beli-harddisk-eksternal,Promo Case harddisk Hard Case Shockproof Tas Hardisk / Powerbank Tahan Banting for External HDD 2.5 inch Pouch Bag Tahan Banting - Hitam - Free Botol Minum Bonus Pouch & Kipas Angin Mini Manual Pencet Tanpa baterai,Trend's,52500,1,2,02/10/2019
358500214,beli-harddisk-eksternal,Samsung UA40J5250DK Smart TV LED [40 Inch]-KHUSUS JABODETABEK,Samsung,4999900,5,1,02/10/2019
358521810,beli-harddisk-eksternal,Sony Flashdisk Microvault 16GB - Putih,Sony,125000,4,1,02/10/2019
3585351,beli-harddisk-eksternal,"HDD/ hdd/ hardisk/ hd/ hard drive external / eksternal SGT Seagate Expansion new 1TB USB 3.0 - 2,5"" - Hitam",Seagate,722000,5,5,02/10/2019
358568744,beli-harddisk-eksternal,Lenovo Ideapad 330-15IKB With 7th Gen Intel I3 7100U | 4GB RAM | 1TB HDD | 15.6 Inch HD LED | DOS,Lenovo,5383000,4,1,02/10/2019
358576735,beli-harddisk-eksternal,Acer Aspire 3 A314-32-C09W\Celeron N4000\4GB\DDR4\No ODD\Win10,Acer,3899000,4,2,02/10/2019
358709634,beli-harddisk-eksternal,Flashdisk USB 8 GB [ hp Flashdisk USB ],China OEM,39900,3,2,02/10/2019
358730601,beli-harddisk-eksternal,Flashdisk USB 32 GB [ hp Flashdisk USB ],China OEM,42000,3,3,02/10/2019
358736071,beli-harddisk-eksternal,Flashdisk USB 16 GB [ hp Flashdisk USB ],China OEM,40000,2,3,02/10/2019
358966137,beli-harddisk-eksternal,Sony Flashdisk Microvault 64GB - Hitam,Sony,240000,5,1,02/10/2019
359604586,beli-harddisk-eksternal,Led UHD Smart Tv 43Inch Samsung Type: 43NU7100 -Khusus Daerah Medan-,Samsung,6200000,4,2,02/10/2019
359611382,beli-harddisk-eksternal,Led Tv 32Inch Sharp Type: LE-32SA4101 (Khusus Daerah Medan),Sharp,2400000,5,1,02/10/2019
359659575,beli-harddisk-eksternal,"WD Caviar Purple 2TB - HD Hardisk Internal 3.5"" for CCTV Surveillance",WD,850000,4,2,02/10/2019
359680760,beli-harddisk-eksternal,"Samsung LED Smart TV 32"" - 32N4300",Samsung,2469000,4,25,02/10/2019
359737426,beli-harddisk-eksternal,LG Digital LED TV 32 Inch - 32LK500 - HITAM,LG,1919000,4,54,02/10/2019
359742794,beli-harddisk-eksternal,ADATA ED600 Enclosure Eksternal - Case Harddisk / SSD Eksternal 2.5 Inch Hitam,Adata,153000,4,21,02/10/2019
359748951,beli-harddisk-eksternal,"LG ULTRA HD Smart TV 50"" – 50UK6540 – JABODETABEK",LG,7750000,3,1,02/10/2019
359844284,beli-harddisk-eksternal,LED TV Panasonic 22 Inch TH-22E302G USB Movie VGA PC Input GARANSI RESMI,Panasonic,1430000,3,2,02/10/2019
360221634,beli-harddisk-eksternal,Polytron PLD32T1500 Tower CinemaX TV LED - Hitam [32 Inch] garansi 5 tahun garansi resmi,Polytron,1948000,4,33,02/10/2019
360274266,beli-harddisk-eksternal,【Crystalawaking】SATA untuk SATA 9 Mm SSD Sarung Penutup CD-ROM Disk Drive Bay Hard Disk Drive (Black 300MB),VAKIND,50000,5,1,02/10/2019
360284740,beli-harddisk-eksternal,【Crystalawaking】12.7 Mm untuk 2.5 Inch SSD SATA Case Hard Disk Drive Kandang Laptop CD-ROM Optical Bay (Black 300MB),VAKIND,48000,5,1,02/10/2019
360613561,beli-harddisk-eksternal,[GRATIS ONGKIR] LG 43 inch FULL HD TV 43LK5000PTA,LG,3691700,4,238,02/10/2019
361124046,beli-harddisk-eksternal,ORICO Case External Hardisk 2.5 SATA Enclosure 2139U3 Transparent,Orico,75000,4,25,02/10/2019
362125827,beli-harddisk-eksternal,ADATA FlashDrives UV150 - Flashdisk USB 3.1 Super Speed 16 GB Black,Adata,60000,4,47,02/10/2019
362127412,beli-harddisk-eksternal,LG Led TV 24TK425A-PT,LG,1528000,5,1,02/10/2019
363038720,beli-harddisk-eksternal,"LG LED TV 28"" - 28TK430V",LG,1699000,5,1,02/10/2019
363041954,beli-harddisk-eksternal,Panasonic LED TV 22  - 22G302G - Hitam,Panasonic,1149000,4,2,02/10/2019
363064673,beli-harddisk-eksternal,Flashdisk flesdisk HP 32 GB USB FLASDISK MERK HP 32GB METAL,HP,83657,5,1,02/10/2019
363133219,beli-harddisk-eksternal,R-Driver III Konektor USB 2.0 To SATA IDE CABLE ,No Brand,80000,4,8,02/10/2019
363249326,beli-harddisk-eksternal,"ACER A314-32-C3X0 - Intel Celeron N4000 (14""/N4000/4GB/1TB/NoODD/Win 10/Black) Home Laptop",Acer,3899000,5,4,02/10/2019
363261872,beli-harddisk-eksternal,[GRATIS ONGKIR] Samsung Full HD Smart TV 43 J5202,Samsung,4945000,4,139,02/10/2019
363460601,beli-harddisk-eksternal,[GRATIS ONGKIR] TCL 40 inch Smart 4K TV - Hitam (model: 40P62US) Free Mini Keyboard,TCL,3899000,4,34,02/10/2019
363646891,beli-harddisk-eksternal,TCL 32 inch HD LED DIGITAL TV (Model 32D3000),TCL,1799900,4,244,02/10/2019
363661804,beli-harddisk-eksternal,"LG - 32"" HD READY TV 32LK500BPTA garansi resmi",LG,1935000,5,8,02/10/2019
363775810,beli-harddisk-eksternal,2.5in USB 3.0 SATA 3TB External HDD Box Hard Disk Drive Enclosure Case -   intl,No Brand,61000,5,1,02/10/2019
363803835,beli-harddisk-eksternal,Asus TUF FX504GE-E4267T - Intel® Core™ i7-8750H - 8GB - 1TB -15.6' - W10 - Black - Laptop Gaming Murah (Gratis Tas) - Bergaransi,Asus,14499000,5,15,02/10/2019
363803836,beli-harddisk-eksternal,"HP 14-CK0012TU - Intel® Celeron® N4000 - 4GB - 500GB - 14"" - W10  - Black - Laptop Murah (Gratis Tas) - Bergaransi",HP,3699000,4,113,02/10/2019
364009838,beli-harddisk-eksternal,Hardisk External Toshiba 500GB Canvio Basics,Toshiba,610000,5,1,02/10/2019
364277916,beli-harddisk-eksternal,Flash Disk 16 GB Sandisk Original,SanDisk,70000,5,1,02/10/2019
364372598,beli-harddisk-eksternal,Flash Disk 8 GB Sandisk Original,SanDisk,50000,5,1,02/10/2019
364394579,beli-harddisk-eksternal,"iDragon 4in1 USB Flash Drive with Lightning, USB Micro & Type-C 32GB - Silver",iDragon,375000,5,1,02/10/2019
364828468,beli-harddisk-eksternal,SYF-Shop Memori Card MicroSD Ultra White 8 GB 48MBPS ,No Brand,20000,3,4,02/10/2019
3654905,beli-harddisk-eksternal,Toshiba Canvio Basic 500GB - Hitam,Toshiba,623000,5,1,02/10/2019
3655081,beli-harddisk-eksternal,Sandisk Flasdisk USB Cruzer Pop 32GB,SanDisk,299000,3,1,02/10/2019
365810859,beli-harddisk-eksternal,TOKO49 - Micro USB OTG (on the go) Adapter ANDROID flashdisk keyboard,toko49,3000,3,24,02/10/2019
3663003,beli-harddisk-eksternal,Coocaa LED TV 32inch A2A11A,Coocaa,2399000,3,2,02/10/2019
366402867,beli-harddisk-eksternal,AZK-Shop Flasdisk Sandisk 16GB Cruzer Blade,SanDisk,49900,5,1,02/10/2019
366705782,beli-harddisk-eksternal,ADATA HV620S External Hard Drive 1TB,Adata,659000,5,10,02/10/2019
366776593,beli-harddisk-eksternal,Ugreen USB 3.0 Card Reader For TF/SD Card (40752) - Hitam,UGREEN,125000,5,1,02/10/2019
366950821,beli-harddisk-eksternal,Free Bracket - Led TV Panasonic 32 Inch TH-32F302G - USB movie 32F302 garansi resmi,Panasonic,1950000,4,13,02/10/2019
367171612,beli-harddisk-eksternal,FlashDisk 32 GB + 1000 Lagu dan Film Anak,SanDisk,180000,5,3,02/10/2019
367212743,beli-harddisk-eksternal,OTG Micro USB Adapter Android Robot,E-link,4400,4,5,02/10/2019
367214561,beli-harddisk-eksternal,OTG Micro USB Adapter Android Robot,E-link,3900,4,33,02/10/2019
367219449,beli-harddisk-eksternal,OTG Micro USB Adapter Android Robot - 2 Pcs,E-link,8800,5,3,02/10/2019
367715390,beli-harddisk-eksternal,Paket Software Design Corel - photoshop - autocad Flashdisk 16GB,SanDisk,90000,4,2,02/10/2019
367838866,beli-harddisk-eksternal,USB flashdisk bootable windows 16GB,SanDisk,109000,5,6,02/10/2019
367840738,beli-harddisk-eksternal,LG 32LK500bpta LED TV 32 inch garansi RESMI LG Indonesia ,LG,2399000,5,1,02/10/2019
367842067,beli-harddisk-eksternal,PAKET Universal Main Board Mesin Driver Panel Layar LCD LED TV Monitor LVDS FI 30pin SKR DIY TV Isi 10 Pcs,No Brand,380000,5,1,02/10/2019
367845823,beli-harddisk-eksternal,Driver Pack Solution 2017 USB Flashdisk Sandisk 16GB,SanDisk,99000,5,2,02/10/2019
367860253,beli-harddisk-eksternal,LG 24TK425A LED TV MONITOR 24 inch,LG,1599000,4,3,02/10/2019
367876167,beli-harddisk-eksternal,TV 22 inch LG 22TK420A-PT,LG,1449900,5,2,02/10/2019
367879034,beli-harddisk-eksternal,SHARP LC-24SA4000i TV 24 inch Aquos USB movie,Sharp,1325000,3,2,02/10/2019
367992030,beli-harddisk-eksternal,"Lenovo IdeaPad 330s i5-8250U VGA Radeon 535 2GB RAM 4GB HDD 1TB Windows 10 14"" HD Borderless - 2 tahun Garansi Resmi",Lenovo,8999000,5,1,02/10/2019
367998484,beli-harddisk-eksternal,Samsung Full HD TV - 40  – 40N5000,Samsung,3049000,4,2,02/10/2019
368010933,beli-harddisk-eksternal,"ACER ASPIRE E5-476G - Intel Coffelake Core I5-8250U - 4GB DDR4 - 1TB - NVIDIA GeForce MX130 2GB - 14""",Acer,7999000,5,1,02/10/2019
368026626,beli-harddisk-eksternal,"Samsung Full HD Smart TV 49"" – 49J5250 – JABODETABEK",Samsung,5699000,3,2,02/10/2019
368035438,beli-harddisk-eksternal,"Samsung Full HD Smart TV 43"" – 43J5202 – JABODETABEK",Samsung,4399000,5,1,02/10/2019
368162161,beli-harddisk-eksternal,Asus A407MA-BV001T - Intel® Celeron® N4000 - RAM 4GB - 1TB - 14.0' - W10 - Grey - Laptop Murah (Gratis Tas) - Bergansi,Asus,3949000,4,239,02/10/2019
368162162,beli-harddisk-eksternal,Asus ROG GL503GE - EN023T - Intel® Core™ i7-8750H - RAM 8G - 1TB SSHD - NVIDIA GeForce GTX 1050 Ti - 15.6  - W10 - Metal Black - Laptop Gaming Murah (Gratis Tas) - Bergaransi,Asus,14749000,4,71,02/10/2019
368162165,beli-harddisk-eksternal,"Asus X441MA-GA011T - Intel® Celeron® N4000 - RAM 4GB - 1Tb - 14"" - W10 - Black - Laptop Murah (Gratis Tas) - Bergaransi",Asus,3957000,4,121,02/10/2019
368162166,beli-harddisk-eksternal,"Asus X441MA-GA012TIntel® Celeron® N4000- 4GB - 1TB - 14"" - W10 - Silver- Laptop Murah (Gratis Tas) - Bergansi",Asus,3957000,4,156,02/10/2019
368162167,beli-harddisk-eksternal,"Asus X441MA-GA013T - Intel® Celeron® N4000- RAM 4GB - 1TB - 14"" - W10 - Red - Laptop Murah (Gratis Tas) - Bergaransi",Asus,4249000,4,47,02/10/2019
368162168,beli-harddisk-eksternal,"Asus X441MA-GA014T - Intel® Celeron® N4000 - RAM 4GB - 1Tb - 14"" - W10 - White- Laptop Murah (Gratis Tas) - Bergaransi",Asus,3957000,4,36,02/10/2019
368295016,beli-harddisk-eksternal,AQUA 24AQT6550 HD Ready LED TV 24 AQUA''digital tv garansi resmi,Aqua,1950000,5,1,02/10/2019
368507695,beli-harddisk-eksternal,Seagate Expansion 1TB HD HDD Hardisk Harddisk External Eksternal,Seagate,695000,5,4,02/10/2019
368532548,beli-harddisk-eksternal,"WD My Passport New Design 1TB 2.5"" USB3.0 + Free Hardcase WD",WD,750000,5,1,02/10/2019
368547889,beli-harddisk-eksternal,NDR-Store Flashdisk Flash Drive USB Kingstone 8 GB,No Brand,28500,3,17,02/10/2019
